epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,410.598,1.2835,1.87088,1.12885,0.81366,0.82333,0.86267,0.51042,1.55382,1.57237,1.40581,0.000204403,0.000204403,0.000204403
