epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,107.693,0.34454,1.00892,1.02479,0.93441,0.61792,0.94683,0.84082,0.5045,2.78658,1.23798,0.00028339,0.00028339,0.00028339
