epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,471.99,1.84343,3.90346,1.48322,0.02583,0.285,0.23731,0.13586,1.69293,3.8413,1.36719,0.000204403,0.000204403,0.000204403
