epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,102.641,0.61186,2.54024,1.23237,0.00322,0.9881,0.5525,0.4228,0.5008,3.31293,1.24325,0.00028339,0.00028339,0.00028339
